Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
ppb,Flatlands and Canarsie (CD18),Annual Average 2012,12/01/2011,17.3
mcg/m3,Bedford Stuyvesant (CD3),Winter 2017-18,12/01/2017,8.7
mcg/m3,Bedford Stuyvesant (CD3),Annual Average 2019,01/01/2019,6.6
mcg/m3,Jackson Heights (CD3),Winter 2013-14,12/01/2013,11.7
mcg/m3,Jackson Heights (CD3),Annual Average 2019,01/01/2019,6.7
mcg/m3,Jackson Heights (CD3),Winter 2017-18,12/01/2017,7.9
mcg/m3,Jackson Heights (CD3),Annual Average 2022,01/01/2022,6
mcg/m3,Elmhurst and Corona (CD4),Winter 2013-14,12/01/2013,12
mcg/m3,Elmhurst and Corona (CD4),Annual Average 2022,01/01/2022,6.1
mcg/m3,Elmhurst and Corona (CD4),Annual Average 2019,01/01/2019,6.9
mcg/m3,Morrisania and Crotona (CD3),Winter 2013-14,12/01/2013,12.8
mcg/m3,Morrisania and Crotona (CD3),Winter 2017-18,12/01/2017,8.4
mcg/m3,East Flatbush (CD17),Winter 2013-14,12/01/2013,11.8
mcg/m3,East Flatbush (CD17),Annual Average 2019,01/01/2019,6.4
mcg/m3,Tottenville and Great Kills (CD3),Winter 2008-09,12/01/2008,11.7
ppb,Flatlands and Canarsie (CD18),Winter 2010-11,12/01/2010,26.2
ppb,Flatlands and Canarsie (CD18),Summer 2009,06/01/2009,15.5
ppb,Flatlands and Canarsie (CD18),Annual Average 2013,12/01/2012,16.7
ppb,Flatlands and Canarsie (CD18),Annual Average 2017,01/01/2017,15.7
ppb,Bedford Stuyvesant (CD3),Winter 2014-15,12/01/2014,26.6
ppb,Tottenville and Great Kills (CD3),Summer 2009,06/01/2009,10.8
ppb,Tottenville and Great Kills (CD3),Winter 2010-11,12/01/2010,20.4
ppb,East Flatbush (CD17),Annual Average 2017,01/01/2017,18.9
ppb,Jackson Heights (CD3),Winter 2010-11,12/01/2010,31.8
ppb,Jackson Heights (CD3),Annual Average 2013,12/01/2012,21.6
ppb,Flatlands and Canarsie (CD18),Annual Average 2014,12/01/2013,17.1
ppb,Flatlands and Canarsie (CD18),Summer 2020,06/01/2020,8.6
mcg/m3,Southwest Queens,Summer 2011,06/01/2011,11
mcg/m3,Southwest Queens,Summer 2016,06/01/2016,7.6
mcg/m3,Morrisania and Crotona (CD3),Winter 2020-21,12/01/2020,6.6
mcg/m3,Tottenville and Great Kills (CD3),Winter 2015-16,12/01/2015,7.2
mcg/m3,Tottenville and Great Kills (CD3),Summer 2016,06/01/2016,7.5
ppb,Tottenville and Great Kills (CD3),Winter 2011-12,12/01/2011,16
ppb,Tottenville and Great Kills (CD3),Winter 2009-10,12/01/2009,16.7
ppb,Tottenville and Great Kills (CD3),Summer 2020,06/01/2020,7.3
ppb,Jackson Heights (CD3),Winter 2009-10,12/01/2009,27.3
ppb,Jackson Heights (CD3),Winter 2011-12,12/01/2011,25.6
ppb,Jackson Heights (CD3),Winter 2016-17,12/01/2016,27
ppb,Tottenville and Great Kills (CD3),Summer 2018,06/01/2018,6.3
ppb,Flatlands and Canarsie (CD18),Summer 2011,06/01/2011,14.3
ppb,Bedford Stuyvesant (CD3),Summer 2016,06/01/2016,16
ppb,Flatlands and Canarsie (CD18),Summer 2010,06/01/2010,14.3
ppb,Tottenville and Great Kills (CD3),Summer 2010,06/01/2010,9.4
ppb,Tottenville and Great Kills (CD3),Summer 2011,06/01/2011,8.3
ppb,Tottenville and Great Kills (CD3),Summer 2016,06/01/2016,6.6
ppb,Bedford Stuyvesant - Crown Heights,Annual Average 2009,12/01/2008,26.9
ppb,Upper East Side-Gramercy,Summer 2014,06/01/2014,24.9
ppb,Fordham - Bronx Pk,Summer 2014,06/01/2014,30.7
ppb,East New York,Summer 2014,06/01/2014,32
ppb,Pelham - Throgs Neck,Summer 2014,06/01/2014,31.9
ppb,Chelsea-Village,Summer 2014,06/01/2014,25.3
ppb,Flushing - Clearview,Summer 2014,06/01/2014,32
mcg/m3,Chelsea-Village,Winter 2020-21,12/01/2020,8.5
mcg/m3,Flushing - Clearview,Winter 2020-21,12/01/2020,6.5
mcg/m3,Fordham - Bronx Pk,Winter 2008-09,12/01/2008,14.5
mcg/m3,Fordham - Bronx Pk,Annual Average 2019,01/01/2019,6.7
mcg/m3,Chelsea-Village,Annual Average 2019,01/01/2019,10
mcg/m3,Chelsea-Village,Winter 2017-18,12/01/2017,10.9
mcg/m3,Upper East Side-Gramercy,Winter 2017-18,12/01/2017,10.6
mcg/m3,Upper East Side-Gramercy,Annual Average 2019,01/01/2019,9
mcg/m3,Upper East Side-Gramercy,Annual Average 2022,01/01/2022,7.1
mcg/m3,Chelsea-Village,Winter 2008-09,12/01/2008,16.2
mcg/m3,Chelsea-Village,Winter 2013-14,12/01/2013,15.3
mcg/m3,Upper West Side,Winter 2017-18,12/01/2017,9.2
mcg/m3,Upper West Side,Annual Average 2019,01/01/2019,7.4
mcg/m3,Chelsea-Village,Annual Average 2022,01/01/2022,8.3
mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2008-09,12/01/2008,13.6
mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2013-14,12/01/2013,11.9
"per 100,000",High Bridge - Morrisania,2009-2011,01/01/2009,2.8
"per 100,000",Borough Park,2009-2011,01/01/2009,5.3
ppb,East Harlem,Annual Average 2011,12/01/2010,27.7
ppb,East Harlem,Annual Average 2009,12/01/2008,29.9
ppb,Chelsea-Village,Summer 2009,06/01/2009,19
ppb,Flushing - Clearview,Summer 2009,06/01/2009,26.3
ppb,Pelham - Throgs Neck,Winter 2014-15,12/01/2014,23.7
ppb,Chelsea-Village,Annual Average 2021,01/01/2021,22.6
mcg/m3,Flushing - Clearview,Annual Average 2022,01/01/2022,5.9
mcg/m3,East Harlem,Winter 2008-09,12/01/2008,14.1
mcg/m3,Williamsburg - Bushwick,Annual Average 2019,01/01/2019,7.5
mcg/m3,Union Square-Lower Manhattan,Winter 2008-09,12/01/2008,14.9
mcg/m3,Bensonhurst - Bay Ridge,Winter 2013-14,12/01/2013,11.5
mcg/m3,Union Square-Lower Manhattan,Winter 2013-14,12/01/2013,13.9
mcg/m3,Union Square-Lower Manhattan,Annual Average 2019,01/01/2019,8.7
ppb,Union Square-Lower Manhattan,Annual Average 2020,01/01/2020,20.3
ppb,Bensonhurst - Bay Ridge,Winter 2018-19,12/01/2018,20.5
ppb,Union Square-Lower Manhattan,Annual Average 2009,12/01/2008,34
ppb,Union Square-Lower Manhattan,Annual Average 2011,12/01/2010,31.4
ppb,Union Square-Lower Manhattan,Summer 2014,06/01/2014,23.1
ppb,Union Square-Lower Manhattan,Annual Average 2015,01/01/2015,25.4
ppb,Union Square-Lower Manhattan,Annual Average 2017,01/01/2017,24.7
ppb,Union Square-Lower Manhattan,Annual Average 2021,01/01/2021,20.2
"per 100,000 adults",New York City,2005-2007,01/01/2005,64.7
"per 100,000 adults",New York City,2017-2019,01/01/2017,33
"per 100,000 adults",New York City,2009-2011,01/01/2009,48.2
mcg/m3,Union Square-Lower Manhattan,Winter 2017-18,12/01/2017,9.8
mcg/m3,Union Square-Lower Manhattan,Annual Average 2022,01/01/2022,7.3
"per 100,000 adults",New York City,2012-2014,01/02/2012,40.6
"per 100,000 adults",New York City,2015-2017,01/01/2015,37.7
"per 100,000 adults",Long Island City - Astoria,2015-2017,01/01/2015,9.3
"per 100,000 adults",New York City,2009-2011,01/01/2009,47.4
"per 100,000 adults",New York City,2015-2017,01/01/2015,34.6
"per 100,000 adults",New York City,2015-2017,01/01/2015,3.9
"per 100,000 adults",New York City,2015-2017,01/01/2015,48.3
"per 100,000 adults",New York City,2012-2014,01/02/2012,54.1
"per 100,000 adults",New York City,2012-2014,01/02/2012,6.6
"per 100,000 adults",New York City,2012-2014,01/02/2012,42.2
"per 100,000 adults",Long Island City - Astoria,2015-2017,01/01/2015,21.8
ppb,Fresh Meadows,Annual Average 2012,12/01/2011,19.8
ppb,Central Harlem - Morningside Heights,Summer 2021,06/01/2021,14.4
ppb,Fresh Meadows,Summer 2013,06/01/2013,16.4
ppb,Fresh Meadows,Summer 2021,06/01/2021,10.5
ppb,Southwest Queens,Summer 2011,06/01/2011,33.6
ppb,Fresh Meadows,Summer 2012,06/01/2012,16.6
ppb,Downtown - Heights - Slope,Winter 2013-14,12/01/2013,29.9
ppb,Downtown - Heights - Slope,Annual Average 2022,01/01/2022,18
mcg/m3,Brownsville (CD16),Winter 2008-09,12/01/2008,13.7
mcg/m3,Brownsville (CD16),Winter 2013-14,12/01/2013,11.9
mcg/m3,Brownsville (CD16),Annual Average 2022,01/01/2022,5.8
mcg/m3,Ridgewood and Maspeth (CD5),Annual Average 2019,01/01/2019,7
ppb,Northeast Bronx,Annual Average 2019,01/01/2019,14.7
ppb,Fresh Meadows,Winter 2013-14,12/01/2013,27.1
ppb,Fresh Meadows,Winter 2017-18,12/01/2017,24.3
"per 100,000 adults",Fresh Meadows,2009-2011,01/01/2009,14.9
ppb,Southwest Queens,Winter 2008-09,12/01/2008,29.2
mcg/m3,East Flatbush - Flatbush,Annual Average 2012,12/01/2011,9
mcg/m3,East Flatbush - Flatbush,Summer 2022,06/01/2022,6.2
mcg/m3,Southwest Queens,Annual Average 2018,01/01/2018,6.6
ppb,Northeast Bronx,Winter 2013-14,12/01/2013,24.6
ppb,Chelsea - Clinton,Annual Average 2022,01/01/2022,22.9
Âµg/m3,Central Harlem - Morningside Heights,2011,01/01/2011,2.6
mcg/m3,Southwest Queens,Annual Average 2022,01/01/2022,5.5
mcg/m3,East Flatbush - Flatbush,Winter 2013-14,12/01/2013,11.7
mcg/m3,East Flatbush - Flatbush,Annual Average 2022,01/01/2022,5.6
ppb,Southwest Queens,Annual Average 2015,01/01/2015,18.7
ppb,Southwest Queens,Summer 2014,06/01/2014,13.6
"per 100,000 adults",Central Harlem - Morningside Heights,2009-2011,01/01/2009,63.6
mcg/m3,Southwest Queens,Winter 2017-18,12/01/2017,7.6
mcg/m3,Southwest Queens,Annual Average 2019,01/01/2019,6.2
"per 100,000 adults",Fresh Meadows,2015-2017,01/01/2015,12.7
ppb,Southwest Queens,Winter 2014-15,12/01/2014,24.5
mcg/m3,Coney Island (CD13),Winter 2013-14,12/01/2013,11
mcg/m3,Coney Island (CD13),Winter 2017-18,12/01/2017,7.8
mcg/m3,Sheepshead Bay (CD15),Winter 2017-18,12/01/2017,7.8
mcg/m3,Sheepshead Bay (CD15),Annual Average 2022,01/01/2022,5.4
ppb,Queens,Winter 2017-18,12/01/2017,23.5
ppb,Queens,Annual Average 2022,01/01/2022,14.9
ppb,Borough Park,Annual Average 2019,01/01/2019,16.7
"per 100,000 adults",Queens,2009-2011,01/01/2009,15.8
ppb,Jamaica,Annual Average 2019,01/01/2019,15.5
mcg/m3,Canarsie - Flatlands,Annual Average 2012,12/01/2011,8.4
mcg/m3,Jamaica,Summer 2022,06/01/2022,6.3
mcg/m3,Long Island City - Astoria,Annual Average 2012,12/01/2011,9.8
mcg/m3,Long Island City - Astoria,Summer 2022,06/01/2022,7.2
mcg/m3,Long Island City - Astoria,Summer 2013,06/01/2013,11.1
mcg/m3,Long Island City - Astoria,Winter 2021-22,12/01/2021,7.3
mcg/m3,Jamaica,Winter 2021-22,12/01/2021,6.6
mcg/m3,Long Island City - Astoria,Summer 2012,06/01/2012,11.2
mcg/m3,Jamaica,Winter 2016-17,12/01/2016,7.9
mcg/m3,Long Island City - Astoria,Winter 2011-12,12/01/2011,9.9
mcg/m3,Long Island City - Astoria,Summer 2010,06/01/2010,12.8
ppb,Long Island City - Astoria,Winter 2008-09,12/01/2008,31.4
ppb,Jamaica,Summer 2015,06/01/2015,32
ppb,Jamaica,Summer 2019,06/01/2019,32.8
ppb,Canarsie - Flatlands,Summer 2019,06/01/2019,34.1
ppb,Long Island City - Astoria,Summer 2019,06/01/2019,28.4
ppb,Jamaica,Annual Average 2010,12/01/2009,21.2
ppb,Long Island City - Astoria,Summer 2019,06/01/2019,17.7
ppb,South Bronx,Summer 2014,06/01/2014,30.6
ppb,Borough Park,Summer 2014,06/01/2014,30.7
mcg/m3,Jamaica,Winter 2020-21,12/01/2020,6.7
mcg/m3,Long Island City - Astoria,Summer 2011,06/01/2011,12.3
mcg/m3,Borough Park,Winter 2013-14,12/01/2013,11.7
mcg/m3,Borough Park,Winter 2017-18,12/01/2017,8.4
mcg/m3,Borough Park,Annual Average 2019,01/01/2019,6.3
mcg/m3,Canarsie - Flatlands,Winter 2008-09,12/01/2008,12.1
"per 100,000 adults",Bensonhurst - Bay Ridge,2015-2017,01/01/2015,8.5
"per 100,000 adults",Lower Manhattan,2012-2014,01/02/2012,24.1
ppb,East Harlem,Summer 2009,06/01/2009,26.4
ppb,East Harlem,Annual Average 2013,12/01/2012,24.8
ppb,East Harlem,Annual Average 2021,01/01/2021,18.3
ppb,Flushing - Clearview,Annual Average 2017,01/01/2017,18.5
ppb,Flushing - Clearview,Annual Average 2012,12/01/2011,19.8
ppb,East New York,Summer 2022,06/01/2022,10.9
ppb,St. George and Stapleton (CD1),Winter 2008-09,12/01/2008,25.7
ppb,St. George and Stapleton (CD1),Winter 2017-18,12/01/2017,21.9
ppb,South Beach and Willowbrook (CD2),Annual Average 2019,01/01/2019,11.7
ppb,Mott Haven and Melrose (CD1),Winter 2013-14,12/01/2013,28.7
ppb,Lower Manhattan,Annual Average 2019,01/01/2019,24.2
ppb,Southeast Queens,Winter 2008-09,12/01/2008,25.9
ppb,Lower Manhattan,Annual Average 2022,01/01/2022,20.8
ppb,Fort Greene and Brooklyn Heights (CD2),Winter 2008-09,12/01/2008,34.5
ppb,Fort Greene and Brooklyn Heights (CD2),Annual Average 2022,01/01/2022,18.5
ppb,St. George and Stapleton (CD1),Annual Average 2019,01/01/2019,15.1
ppb,South Beach and Willowbrook (CD2),Winter 2008-09,12/01/2008,21.4
ppb,South Beach and Willowbrook (CD2),Winter 2013-14,12/01/2013,21.5
ppb,Woodside and Sunnyside (CD2),Winter 2013-14,12/01/2013,29.5
ppb,Woodside and Sunnyside (CD2),Annual Average 2019,01/01/2019,20.7
ppb,South Beach and Willowbrook (CD2),Winter 2017-18,12/01/2017,18.7
ppb,Woodside and Sunnyside (CD2),Winter 2017-18,12/01/2017,27.6
ppb,Woodside and Sunnyside (CD2),Annual Average 2022,01/01/2022,18.4
ppb,Upper East Side-Gramercy,Annual Average 2012,12/01/2011,33.2
ppb,Pelham - Throgs Neck,Summer 2022,06/01/2022,33.3
ppb,East New York,Summer 2022,06/01/2022,34.4
ppb,Upper East Side-Gramercy,Summer 2022,06/01/2022,29.9
ppb,Chelsea-Village,Summer 2022,06/01/2022,29.3
ppb,Flushing - Clearview,Summer 2022,06/01/2022,34.5
ppb,Upper East Side-Gramercy,Summer 2022,06/01/2022,17.3
ppb,West Queens,Summer 2021,06/01/2021,14.7
mcg/m3,Coney Island - Sheepshead Bay,Annual Average 2012,12/01/2011,8.3
mcg/m3,Coney Island - Sheepshead Bay,Summer 2022,06/01/2022,5.8
mcg/m3,Bensonhurst (CD11),Annual Average 2022,01/01/2022,5.5
mcg/m3,West Queens,Annual Average 2019,01/01/2019,7.4
mcg/m3,Stapleton - St. George,Annual Average 2019,01/01/2019,5.9
ppb,Stapleton - St. George,Annual Average 2022,01/01/2022,13.1
ppb,West Queens,Annual Average 2019,01/01/2019,18.7
ppb,West Queens,Winter 2013-14,12/01/2013,29.5
ppb,West Queens,Winter 2017-18,12/01/2017,26.8
"per 100,000 adults",Stapleton - St. George,2009-2011,01/01/2009,16.9
"per 100,000 adults",West Queens,2009-2011,01/01/2009,13.2
"per 100,000 adults",Stapleton - St. George,2005-2007,01/01/2005,20.2
"per 100,000 adults",Stapleton - St. George,2017-2019,01/01/2017,12
ppb,Rockaways,Winter 2008-09,12/01/2008,21
mcg/m3,West Queens,Winter 2008-09,12/01/2008,13.5
ppb,Coney Island - Sheepshead Bay,Winter 2008-09,12/01/2008,24.8
ppb,Coney Island - Sheepshead Bay,Winter 2017-18,12/01/2017,19.7
ppb,Rockaways,Summer 2019,06/01/2019,37.4
ppb,Stapleton - St. George,Winter 2008-09,12/01/2008,23.3
ppb,Stapleton - St. George,Winter 2013-14,12/01/2013,23
ppb,Stapleton - St. George,Winter 2017-18,12/01/2017,20.1
Âµg/m3,Stapleton - St. George,2011,01/01/2011,1.7
Âµg/m3,Stapleton - St. George,2014,01/01/2014,1.3
Âµg/m3,West Queens,2011,01/01/2011,2.2
Âµg/m3,West Queens,2014,01/01/2014,1.7
"per 100,000 children",Stapleton - St. George,2009-2011,01/01/2009,76.1
mcg/m3,Rockaways,Winter 2017-18,12/01/2017,7
mcg/m3,Rockaways,Annual Average 2019,01/01/2019,5.6
mcg/m3,Coney Island - Sheepshead Bay,Winter 2008-09,12/01/2008,11.1
mcg/m3,Coney Island - Sheepshead Bay,Winter 2017-18,12/01/2017,7.8
ppb,Rockaways,Annual Average 2009,12/01/2008,14.7
mcg/m3,Sunset Park,Winter 2008-09,12/01/2008,13.5
mcg/m3,Sunset Park,Annual Average 2019,01/01/2019,7.3
mcg/m3,Southeast Queens,Winter 2013-14,12/01/2013,10.4
mcg/m3,Southeast Queens,Annual Average 2022,01/01/2022,5.4
ppb,Bayside Little Neck-Fresh Meadows,Annual Average 2011,12/01/2010,20.5
ppb,Bayside Little Neck-Fresh Meadows,Annual Average 2009,12/01/2008,21.1
ppb,Bayside Little Neck-Fresh Meadows,Summer 2014,06/01/2014,13.2
ppb,Bayside Little Neck-Fresh Meadows,Annual Average 2015,01/01/2015,17.9
ppb,Bayside Little Neck-Fresh Meadows,Annual Average 2020,01/01/2020,13.7
ppb,Southeast Queens,Summer 2014,06/01/2014,12.1
ppb,Bayside Little Neck-Fresh Meadows,Summer 2009,06/01/2009,25.9
ppb,Bayside Little Neck-Fresh Meadows,Winter 2010-11,12/01/2010,27.5
ppb,Bayside Little Neck-Fresh Meadows,Annual Average 2013,12/01/2012,17.5
ppb,Bayside Little Neck-Fresh Meadows,Summer 2009,06/01/2009,17.8
ppb,Bayside Little Neck-Fresh Meadows,Winter 2014-15,12/01/2014,23
ppb,Bayside Little Neck-Fresh Meadows,Annual Average 2017,01/01/2017,17.2
mcg/m3,Bayside Little Neck-Fresh Meadows,Winter 2008-09,12/01/2008,12.4
mcg/m3,Bayside Little Neck-Fresh Meadows,Winter 2013-14,12/01/2013,11
mcg/m3,Bayside Little Neck-Fresh Meadows,Winter 2017-18,12/01/2017,7.6
mcg/m3,Bayside Little Neck-Fresh Meadows,Annual Average 2019,01/01/2019,6.2
"per 100,000 adults",Bayside - Little Neck,2012-2014,01/02/2012,7
"per 100,000 adults",South Beach - Tottenville,2012-2014,01/02/2012,12.3
"per 100,000 adults",Bayside - Little Neck,2015-2017,01/01/2015,4.9
ppb,Southeast Queens,Annual Average 2017,01/01/2017,16.4
ppb,East New York,Winter 2008-09,12/01/2008,30
ppb,East New York,Winter 2017-18,12/01/2017,24.5
ppb,Pelham - Throgs Neck,Winter 2008-09,12/01/2008,27.6
ppb,South Beach - Tottenville,Annual Average 2022,01/01/2022,9.5
ppb,South Beach - Tottenville,Annual Average 2019,01/01/2019,10.2
ppb,South Beach - Tottenville,Winter 2008-09,12/01/2008,19.3
ppb,Union Square-Lower Manhattan,Summer 2009,06/01/2009,30.9
ppb,Union Square-Lower Manhattan,Annual Average 2013,12/01/2012,28.3
ppb,Union Square-Lower Manhattan,Winter 2014-15,12/01/2014,29.4
ppb,Union Square-Lower Manhattan,Winter 2010-11,12/01/2010,36.2
ppb,Williamsburg - Bushwick,Summer 2022,06/01/2022,12.7
ppb,Williamsbridge and Baychester (CD12),Annual Average 2019,01/01/2019,14.2
ppb,Upper East Side (CD8),Annual Average 2019,01/01/2019,22.2
ppb,New York City,Summer 2013,06/01/2013,31
ppb,New York City,Summer 2021,06/01/2021,30.2
ppb,New York City,Summer 2012,06/01/2012,33.8
ppb,New York City,Winter 2008-09,12/01/2008,27.9
ppb,New York City,Winter 2013-14,12/01/2013,26.3
ppb,New York City,Winter 2017-18,12/01/2017,23.1
ppb,New York City,Annual Average 2019,01/01/2019,15.6
ppb,New York City,Annual Average 2022,01/01/2022,14.7
ppb,Port Richmond,Winter 2008-09,12/01/2008,26.5
ppb,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,13.5
ppb,Washington Heights,Annual Average 2022,01/01/2022,16.9
ppb,Long Island City - Astoria,Winter 2017-18,12/01/2017,27.1
ppb,Borough Park (CD12),Winter 2008-09,12/01/2008,30
ppb,Union Square-Lower Manhattan,Summer 2022,06/01/2022,30.9
ppb,Union Square-Lower Manhattan,Summer 2022,06/01/2022,14.8
ppb,Union Square-Lower Manhattan,Annual Average 2012,12/01/2011,29.1
ppb,Union Square-Lower Manhattan,Summer 2021,06/01/2021,28.2
ppb,Williamsburg - Bushwick,Summer 2012,06/01/2012,32.3
ppb,Union Square-Lower Manhattan,Annual Average 2018,01/01/2018,23.6
ppb,Union Square-Lower Manhattan,Summer 2021,06/01/2021,16.4
ppb,Union Square-Lower Manhattan,Winter 2021-22,12/01/2021,23.6
ppb,Union Square-Lower Manhattan,Summer 2012,06/01/2012,26.6
ppb,Union Square-Lower Manhattan,Annual Average 2016,12/31/2015,25
ppb,Union Square-Lower Manhattan,Summer 2013,06/01/2013,25.3
ppb,Union Square-Lower Manhattan,Summer 2017,06/01/2017,21.3
ppb,Bensonhurst - Bay Ridge,Annual Average 2014,12/01/2013,19.1
ppb,Long Island City - Astoria,Annual Average 2009,12/01/2008,26.3
ppb,Long Island City - Astoria,Annual Average 2020,01/01/2020,18.9
ppb,Canarsie - Flatlands,Annual Average 2011,12/01/2010,19.2
ppb,Jamaica,Annual Average 2015,01/01/2015,18.4
ppb,Jamaica,Annual Average 2020,01/01/2020,14.2
ppb,Long Island City - Astoria,Summer 2009,06/01/2009,26.1
ppb,Jamaica,Summer 2009,06/01/2009,26.1
ppb,Long Island City - Astoria,Annual Average 2017,01/01/2017,21
"per 100,000 adults",Queens,2009-2011,01/01/2009,40.5
mcg/m3,Jamaica,Winter 2013-14,12/01/2013,10.9
ppb,Long Island City - Astoria,Annual Average 2021,01/01/2021,19
ppb,Canarsie - Flatlands,Annual Average 2013,12/01/2012,16.7
ppb,Jamaica,Annual Average 2013,12/01/2012,19
ppb,Jamaica,Winter 2014-15,12/01/2014,23.9
ppb,Jamaica,Summer 2009,06/01/2009,18.5
ppb,Jamaica,Annual Average 2017,01/01/2017,17.7
ppb,Coney Island (CD13),Winter 2013-14,12/01/2013,24.9
ppb,Coney Island (CD13),Winter 2017-18,12/01/2017,19
ppb,Sheepshead Bay (CD15),Winter 2017-18,12/01/2017,19.9
ppb,Sheepshead Bay (CD15),Annual Average 2022,01/01/2022,13.1
ppb,Coney Island (CD13),Annual Average 2019,01/01/2019,13
ppb,Sheepshead Bay (CD15),Annual Average 2019,01/01/2019,13.6
ppb,Long Island City - Astoria,Summer 2022,06/01/2022,32.9
ppb,Jamaica,Summer 2022,06/01/2022,34.4
ppb,Jamaica,Annual Average 2012,12/01/2011,19.4
ppb,Long Island City - Astoria,Annual Average 2012,12/01/2011,23.1
ppb,Canarsie - Flatlands,Annual Average 2012,12/01/2011,17.2
ppb,Long Island City - Astoria,Summer 2013,06/01/2013,30.6
ppb,Long Island City - Astoria,Summer 2021,06/01/2021,29.2
ppb,Canarsie - Flatlands,Summer 2013,06/01/2013,12.1
ppb,Jamaica,Summer 2021,06/01/2021,10.8
ppb,Long Island City - Astoria,Winter 2011-12,12/01/2011,26.2
ppb,Long Island City - Astoria,Summer 2020,06/01/2020,14.2
ppb,Canarsie - Flatlands,Winter 2009-10,12/01/2009,24.6
ppb,Jamaica,Summer 2020,06/01/2020,9.4
ppb,Rockaways,Annual Average 2011,12/01/2010,14.3
ppb,Rockaways,Winter 2018-19,12/01/2018,14
"per 100,000 adults",West Queens,2009-2011,01/01/2009,33.2
"per 100,000 adults",Stapleton - St. George,2015-2017,01/01/2015,17.6
"per 100,000 adults",Stapleton - St. George,2009-2011,01/01/2009,17.3
"per 100,000 adults",West Queens,2015-2017,01/01/2015,8.6
"per 100,000 adults",West Queens,2015-2017,01/01/2015,14.7
"per 100,000 adults",Stapleton - St. George,2012-2014,01/02/2012,39.6
"per 100,000 adults",Stapleton - St. George,2015-2017,01/01/2015,32
ppb,Rockaways,Winter 2014-15,12/01/2014,20.7
ppb,Morris Park and Bronxdale (CD11),Winter 2008-09,12/01/2008,28.3
ppb,Morris Park and Bronxdale (CD11),Annual Average 2019,01/01/2019,15.5
ppb,Bayside and Little Neck (CD11),Winter 2013-14,12/01/2013,25.4
ppb,Bayside and Little Neck (CD11),Winter 2017-18,12/01/2017,22.3
ppb,Morningside Heights and Hamilton Heights (CD9),Winter 2008-09,12/01/2008,35.2
ppb,Morningside Heights and Hamilton Heights (CD9),Winter 2017-18,12/01/2017,27.3
ppb,East Harlem (CD11),Winter 2013-14,12/01/2013,30.1
ppb,Bensonhurst (CD11),Annual Average 2022,01/01/2022,14.1
ppb,Stapleton - St. George,Annual Average 2019,01/01/2019,13.3
ppb,West Queens,Winter 2008-09,12/01/2008,31.1
ppb,Parkchester and Soundview (CD9),Winter 2008-09,12/01/2008,29.1
ppb,Parkchester and Soundview (CD9),Winter 2013-14,12/01/2013,26.8
ppb,Bensonhurst (CD11),Winter 2008-09,12/01/2008,27.7
ppb,Kew Gardens and Woodhaven (CD9),Winter 2008-09,12/01/2008,30.2
ppb,Rockaways,Summer 2022,06/01/2022,37.5
ppb,Rockaways,Annual Average 2012,12/01/2011,13.1
ppb,Rockaways,Summer 2021,06/01/2021,34.8
ppb,Rockaways,Winter 2016-17,12/01/2016,21.1
ppb,Rockaways,Annual Average 2010,12/01/2009,14.1
per square mile,East Harlem (CD11),2010,01/01/2010,142.5
