Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value
Fine particles (PM 2.5),mcg/m3,CD,312.0,Borough Park (CD12),2008-12-01,12.6
Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),2008-12-01,15.3
Nitrogen dioxide (NO2),ppb,CD,413.0,Queens Village (CD13),2008-12-01,19.9
Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),2008-12-01,13.5
Nitrogen dioxide (NO2),ppb,CD,211.0,Morris Park and Bronxdale (CD11),2008-12-01,23.4
Nitrogen dioxide (NO2),ppb,CD,301.0,Greenpoint and Williamsburg (CD1),2008-12-01,32.6
Nitrogen dioxide (NO2),ppb,CD,208.0,Riverdale and Fieldston (CD8),2008-12-01,28.2
Nitrogen dioxide (NO2),ppb,CD,405.0,Ridgewood and Maspeth (CD5),2008-12-01,24.1
Nitrogen dioxide (NO2),ppb,CD,305.0,East New York and Starrett City (CD5),2008-12-01,23.4
Nitrogen dioxide (NO2),ppb,CD,201.0,Mott Haven and Melrose (CD1),2008-12-01,28.1
Nitrogen dioxide (NO2),ppb,CD,501.0,St. George and Stapleton (CD1),2008-12-01,20.7
Nitrogen dioxide (NO2),ppb,UHF34,103.0,Fordham - Bronx Pk,2008-12-01,24.8
Nitrogen dioxide (NO2),ppb,UHF34,503504.0,Southern SI,2008-12-01,15.7
Nitrogen dioxide (NO2),ppb,CD,204.0,Highbridge and Concourse (CD4),2008-12-01,29.7
Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),2008-12-01,16.1
Nitrogen dioxide (NO2),ppb,UHF34,207.0,East Flatbush - Flatbush,2008-12-01,25.1
Nitrogen dioxide (NO2),ppb,CD,411.0,Bayside and Little Neck (CD11),2008-12-01,20.5
Nitrogen dioxide (NO2),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2008-12-01,31.0
Nitrogen dioxide (NO2),ppb,CD,111.0,East Harlem (CD11),2008-12-01,29.8
Fine particles (PM 2.5),mcg/m3,UHF42,207.0,East Flatbush - Flatbush,2008-12-01,10.5
Fine particles (PM 2.5),mcg/m3,UHF42,208.0,Canarsie - Flatlands,2008-12-01,9.9
Nitrogen dioxide (NO2),ppb,Borough,4.0,Queens,2008-12-01,27.9
Nitrogen dioxide (NO2),ppb,UHF34,105106107.0,South Bronx,2008-12-01,27.7
Nitrogen dioxide (NO2),ppb,UHF34,403.0,Flushing - Clearview,2008-12-01,22.7
Nitrogen dioxide (NO2),ppb,UHF34,210.0,Coney Island - Sheepshead Bay,2008-12-01,19.9
Nitrogen dioxide (NO2),ppb,UHF42,208.0,Canarsie - Flatlands,2008-12-01,20.2
Nitrogen dioxide (NO2),ppb,UHF34,409.0,Southeast Queens,2008-12-01,19.9
Fine particles (PM 2.5),mcg/m3,CD,203.0,Morrisania and Crotona (CD3),2008-12-01,14.6
Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),2008-12-01,14.2
Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),2008-12-01,12.8
Fine particles (PM 2.5),mcg/m3,UHF42,503.0,Willowbrook,2008-12-01,10.1
Fine particles (PM 2.5),mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,2008-12-01,10.4
Fine particles (PM 2.5),mcg/m3,UHF42,504.0,South Beach - Tottenville,2008-12-01,9.6
Nitrogen dioxide (NO2),ppb,CD,304.0,Bushwick (CD4),2008-12-01,25.9
Nitrogen dioxide (NO2),ppb,UHF34,405.0,Ridgewood - Forest Hills,2008-12-01,24.1
Nitrogen dioxide (NO2),ppb,UHF42,405.0,Ridgewood - Forest Hills,2008-12-01,24.1
Nitrogen dioxide (NO2),ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2008-12-01,26.9
Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,2008-12-01,31.1
Nitrogen dioxide (NO2),ppb,UHF34,202.0,Downtown - Heights - Slope,2008-12-01,28.4
Nitrogen dioxide (NO2),ppb,UHF34,102.0,Northeast Bronx,2008-12-01,22.4
Fine particles (PM 2.5),mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),2008-12-01,9.9
Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),2008-12-01,46.8
Fine particles (PM 2.5),mcg/m3,CD,316.0,Brownsville (CD16),2008-12-01,10.8
Fine particles (PM 2.5),mcg/m3,CD,407.0,Flushing and Whitestone (CD7),2008-12-01,10.2
Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,2008-12-01,38.5
Nitrogen dioxide (NO2),ppb,UHF34,306308.0,Chelsea-Village,2008-12-01,38.2
Nitrogen dioxide (NO2),ppb,UHF34,503504.0,Southern SI,2008-12-01,20.5
Nitrogen dioxide (NO2),ppb,UHF34,407.0,Southwest Queens,2008-12-01,22.9
Nitrogen dioxide (NO2),ppb,CD,201.0,Mott Haven and Melrose (CD1),2008-12-01,32.4
Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,2008-12-01,13.9
Fine particles (PM 2.5),mcg/m3,UHF34,306308.0,Chelsea-Village,2008-12-01,13.7
Fine particles (PM 2.5),mcg/m3,UHF34,409.0,Southeast Queens,2008-12-01,9.4
Fine particles (PM 2.5),mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,2008-12-01,9.6
Nitrogen dioxide (NO2),ppb,UHF42,502.0,Stapleton - St. George,2008-12-01,18.4
Nitrogen dioxide (NO2),ppb,CD,104.0,Clinton and Chelsea (CD4),2008-12-01,40.9
Nitrogen dioxide (NO2),ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),2008-12-01,28.0
Fine particles (PM 2.5),mcg/m3,UHF42,309.0,Union Square - Lower East Side,2008-12-01,14.5
Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,2008-12-01,14.7
Fine particles (PM 2.5),mcg/m3,Borough,5.0,Staten Island,2008-12-01,11.8
Fine particles (PM 2.5),mcg/m3,UHF42,310.0,Lower Manhattan,2008-12-01,15.8
Fine particles (PM 2.5),mcg/m3,Borough,3.0,Manhattan,2008-12-01,15.3
Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),2008-12-01,31.3
Fine particles (PM 2.5),mcg/m3,CD,101.0,Financial District (CD1),2008-12-01,15.7
Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),2008-12-01,12.3
Fine particles (PM 2.5),mcg/m3,UHF42,305.0,Upper East Side,2008-12-01,15.3
Fine particles (PM 2.5),mcg/m3,UHF42,205.0,Sunset Park,2008-12-01,13.5
Fine particles (PM 2.5),mcg/m3,UHF42,402.0,West Queens,2008-12-01,11.0
Fine particles (PM 2.5),mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),2008-12-01,13.5
Fine particles (PM 2.5),mcg/m3,CD,206.0,Belmont and East Tremont (CD6),2008-12-01,14.8
Fine particles (PM 2.5),mcg/m3,UHF42,407.0,Southwest Queens,2008-12-01,10.0
Fine particles (PM 2.5),mcg/m3,UHF42,401.0,Long Island City - Astoria,2008-12-01,11.4
Fine particles (PM 2.5),mcg/m3,UHF42,501.0,Port Richmond,2008-12-01,10.2
Nitrogen dioxide (NO2),ppb,UHF34,209.0,Bensonhurst - Bay Ridge,2008-12-01,27.3
Nitrogen dioxide (NO2),ppb,CD,315.0,Sheepshead Bay (CD15),2008-12-01,25.4
Fine particles (PM 2.5),mcg/m3,Borough,4.0,Queens,2008-12-01,12.6
Fine particles (PM 2.5),mcg/m3,CD,313.0,Coney Island (CD13),2008-12-01,10.8
Fine particles (PM 2.5),mcg/m3,CD,315.0,Sheepshead Bay (CD15),2008-12-01,11.2
Fine particles (PM 2.5),mcg/m3,UHF34,407.0,Southwest Queens,2008-12-01,10.0
Fine particles (PM 2.5),mcg/m3,UHF42,406.0,Fresh Meadows,2008-12-01,12.8
Nitrogen dioxide (NO2),ppb,CD,405.0,Ridgewood and Maspeth (CD5),2008-12-01,29.9
Fine particles (PM 2.5),mcg/m3,UHF42,504.0,South Beach - Tottenville,2008-12-01,11.6
Fine particles (PM 2.5),mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),2008-12-01,13.5
Nitrogen dioxide (NO2),ppb,UHF42,308.0,Greenwich Village - SoHo,2008-12-01,34.8
Fine particles (PM 2.5),mcg/m3,UHF34,104.0,Pelham - Throgs Neck,2008-12-01,13.3
Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2008-12-01,29.3
Nitrogen dioxide (NO2),ppb,CD,502.0,South Beach and Willowbrook (CD2),2008-12-01,16.5
Fine particles (PM 2.5),mcg/m3,UHF42,206.0,Borough Park,2008-12-01,12.6
Nitrogen dioxide (NO2),ppb,CD,101.0,Financial District (CD1),2008-12-01,41.3
Fine particles (PM 2.5),mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),2008-12-01,10.6
Fine particles (PM 2.5),mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),2008-12-01,10.5
Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),2008-12-01,11.6
Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),2008-12-01,11.6
Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,2008-12-01,36.4
Fine particles (PM 2.5),mcg/m3,CD,312.0,Borough Park (CD12),2008-12-01,10.3
Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),2008-12-01,15.1
Nitrogen dioxide (NO2),ppb,UHF34,104.0,Pelham - Throgs Neck,2008-12-01,27.6
Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),2008-12-01,14.5
Fine particles (PM 2.5),mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,2008-12-01,11.8
Fine particles (PM 2.5),mcg/m3,UHF34,211.0,Williamsburg - Bushwick,2008-12-01,14.1
Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,2008-12-01,32.0
Nitrogen dioxide (NO2),ppb,UHF34,204.0,East New York,2008-12-01,23.9
Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),2008-12-01,38.8
Nitrogen dioxide (NO2),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),2008-12-01,28.4
Nitrogen dioxide (NO2),ppb,UHF42,207.0,East Flatbush - Flatbush,2008-12-01,25.1
Fine particles (PM 2.5),mcg/m3,Borough,1.0,Bronx,2008-12-01,11.1
Nitrogen dioxide (NO2),ppb,Borough,1.0,Bronx,2008-12-01,24.5
Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),2008-12-01,36.9
Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),2008-12-01,34.1
Nitrogen dioxide (NO2),ppb,UHF34,211.0,Williamsburg - Bushwick,2008-12-01,32.8
Nitrogen dioxide (NO2),ppb,UHF42,106.0,High Bridge - Morrisania,2008-12-01,33.6
Nitrogen dioxide (NO2),ppb,UHF42,309.0,Union Square - Lower East Side,2008-12-01,37.7
Nitrogen dioxide (NO2),ppb,UHF34,211.0,Williamsburg - Bushwick,2008-12-01,27.1
Nitrogen dioxide (NO2),ppb,UHF34,209.0,Bensonhurst - Bay Ridge,2008-12-01,22.5
Nitrogen dioxide (NO2),ppb,UHF34,205.0,Sunset Park,2008-12-01,25.3
Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),2008-12-01,25.6
Nitrogen dioxide (NO2),ppb,CD,404.0,Elmhurst and Corona (CD4),2008-12-01,26.9
Fine particles (PM 2.5),mcg/m3,UHF34,410.0,Rockaways,2008-12-01,8.8
Fine particles (PM 2.5),mcg/m3,CD,204.0,Highbridge and Concourse (CD4),2008-12-01,12.0
Fine particles (PM 2.5),mcg/m3,CD,404.0,Elmhurst and Corona (CD4),2008-12-01,10.7
Fine particles (PM 2.5),mcg/m3,Borough,2.0,Brooklyn,2008-12-01,10.5
Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),2008-12-01,11.9
Fine particles (PM 2.5),mcg/m3,CD,404.0,Elmhurst and Corona (CD4),2008-12-01,13.4
Fine particles (PM 2.5),mcg/m3,UHF34,208.0,Canarsie - Flatlands,2008-12-01,9.9
Nitrogen dioxide (NO2),ppb,UHF34,206.0,Borough Park,2008-12-01,24.8
Nitrogen dioxide (NO2),ppb,UHF34,208.0,Canarsie - Flatlands,2008-12-01,20.2
Fine particles (PM 2.5),mcg/m3,UHF42,202.0,Downtown - Heights - Slope,2008-12-01,11.5
Fine particles (PM 2.5),mcg/m3,UHF34,301.0,Washington Heights,2008-12-01,15.1
Fine particles (PM 2.5),mcg/m3,UHF34,201.0,Greenpoint,2008-12-01,14.3
Fine particles (PM 2.5),mcg/m3,UHF34,301.0,Washington Heights,2008-12-01,11.6
Fine particles (PM 2.5),mcg/m3,UHF34,201.0,Greenpoint,2008-12-01,11.9
Fine particles (PM 2.5),mcg/m3,UHF42,106.0,High Bridge - Morrisania,2008-12-01,11.8
Nitrogen dioxide (NO2),ppb,UHF42,106.0,High Bridge - Morrisania,2008-12-01,29.4
Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,2008-12-01,11.6
Fine particles (PM 2.5),mcg/m3,UHF42,105.0,Crotona -Tremont,2008-12-01,11.8
Fine particles (PM 2.5),mcg/m3,Borough,1.0,Bronx,2008-12-01,14.1
Fine particles (PM 2.5),mcg/m3,Borough,2.0,Brooklyn,2008-12-01,12.9
Nitrogen dioxide (NO2),ppb,CD,317.0,East Flatbush (CD17),2008-12-01,30.6
Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),2008-12-01,12.9
Nitrogen dioxide (NO2),ppb,UHF34,402.0,West Queens,2008-12-01,31.1
Fine particles (PM 2.5),mcg/m3,CD,401.0,Long Island City and Astoria (CD1),2008-12-01,10.7
Fine particles (PM 2.5),mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),2008-12-01,12.0
Fine particles (PM 2.5),mcg/m3,CD,101.0,Financial District (CD1),2008-12-01,13.1
Fine particles (PM 2.5),mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),2008-12-01,11.0
Fine particles (PM 2.5),mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),2008-12-01,10.7
Nitrogen dioxide (NO2),ppb,UHF34,402.0,West Queens,2008-12-01,25.8
Nitrogen dioxide (NO2),ppb,UHF34,301.0,Washington Heights,2008-12-01,28.5
Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),2008-12-01,10.2
Nitrogen dioxide (NO2),ppb,UHF34,501502.0,Northern SI,2008-12-01,24.4
Fine particles (PM 2.5),mcg/m3,CD,314.0,Flatbush and Midwood (CD14),2008-12-01,10.3
Nitrogen dioxide (NO2),ppb,UHF34,204.0,East New York,2008-12-01,30.0
Nitrogen dioxide (NO2),ppb,UHF42,107.0,Hunts Point - Mott Haven,2008-12-01,30.8
Nitrogen dioxide (NO2),ppb,Borough,1.0,Bronx,2008-12-01,29.3
Nitrogen dioxide (NO2),ppb,Borough,2.0,Brooklyn,2008-12-01,29.4
Fine particles (PM 2.5),mcg/m3,UHF34,204.0,East New York,2008-12-01,13.5
Fine particles (PM 2.5),mcg/m3,UHF34,501502.0,Northern SI,2008-12-01,11.8
Nitrogen dioxide (NO2),ppb,UHF34,207.0,East Flatbush - Flatbush,2008-12-01,30.5
Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,2008-12-01,14.7
Fine particles (PM 2.5),mcg/m3,UHF34,206.0,Borough Park,2008-12-01,12.6
Fine particles (PM 2.5),mcg/m3,CD,206.0,Belmont and East Tremont (CD6),2008-12-01,11.5
Fine particles (PM 2.5),mcg/m3,UHF42,205.0,Sunset Park,2008-12-01,11.0
Nitrogen dioxide (NO2),ppb,CD,101.0,Financial District (CD1),2008-12-01,36.6
Nitrogen dioxide (NO2),ppb,CD,301.0,Greenpoint and Williamsburg (CD1),2008-12-01,27.0
Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,2008-12-01,12.2
Fine particles (PM 2.5),mcg/m3,UHF42,406.0,Fresh Meadows,2008-12-01,10.0
Fine particles (PM 2.5),mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,2008-12-01,11.5
Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),2008-12-01,34.5
Nitrogen dioxide (NO2),ppb,UHF42,101.0,Kingsbridge - Riverdale,2008-12-01,23.2
Nitrogen dioxide (NO2),ppb,CD,208.0,Riverdale and Fieldston (CD8),2008-12-01,23.2
Fine particles (PM 2.5),mcg/m3,CD,203.0,Morrisania and Crotona (CD3),2008-12-01,11.4
Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),2008-12-01,10.3
Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),2008-12-01,10.8
Fine particles (PM 2.5),mcg/m3,CD,304.0,Bushwick (CD4),2008-12-01,10.8
Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,2008-12-01,12.2
Nitrogen dioxide (NO2),ppb,UHF42,309.0,Union Square - Lower East Side,2008-12-01,32.7
Nitrogen dioxide (NO2),ppb,UHF42,105.0,Crotona -Tremont,2008-12-01,28.1
Nitrogen dioxide (NO2),ppb,UHF42,205.0,Sunset Park,2008-12-01,25.3
Nitrogen dioxide (NO2),ppb,UHF42,303.0,East Harlem,2008-12-01,29.9
Nitrogen dioxide (NO2),ppb,UHF42,305.0,Upper East Side,2008-12-01,34.3
Nitrogen dioxide (NO2),ppb,UHF42,403.0,Flushing - Clearview,2008-12-01,22.7
Fine particles (PM 2.5),mcg/m3,UHF34,501502.0,Northern SI,2008-12-01,9.8
Nitrogen dioxide (NO2),ppb,UHF42,104.0,Pelham - Throgs Neck,2008-12-01,22.8
Nitrogen dioxide (NO2),ppb,UHF42,504.0,South Beach - Tottenville,2008-12-01,14.7
Nitrogen dioxide (NO2),ppb,CD,303.0,Bedford Stuyvesant (CD3),2008-12-01,27.6
Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),2008-12-01,31.8
Nitrogen dioxide (NO2),ppb,UHF34,104.0,Pelham - Throgs Neck,2008-12-01,22.8
Nitrogen dioxide (NO2),ppb,CD,315.0,Sheepshead Bay (CD15),2008-12-01,20.4
Fine particles (PM 2.5),mcg/m3,UHF34,105106107.0,South Bronx,2008-12-01,11.6
Nitrogen dioxide (NO2),ppb,Borough,4.0,Queens,2008-12-01,22.2
Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,2008-12-01,35.3
Nitrogen dioxide (NO2),ppb,UHF34,101.0,Kingsbridge - Riverdale,2008-12-01,28.2
Nitrogen dioxide (NO2),ppb,UHF34,201.0,Greenpoint,2008-12-01,32.5
Nitrogen dioxide (NO2),ppb,UHF34,102.0,Northeast Bronx,2008-12-01,27.6
Nitrogen dioxide (NO2),ppb,UHF42,503.0,Willowbrook,2008-12-01,17.5
Nitrogen dioxide (NO2),ppb,UHF34,501502.0,Northern SI,2008-12-01,19.4
Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,2008-12-01,14.2
Fine particles (PM 2.5),mcg/m3,UHF34,102.0,Northeast Bronx,2008-12-01,13.6
Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,2008-12-01,14.6
Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,2008-12-01,12.8
Fine particles (PM 2.5),mcg/m3,UHF42,408.0,Jamaica,2008-12-01,10.0
Nitrogen dioxide (NO2),ppb,CD,203.0,Morrisania and Crotona (CD3),2008-12-01,27.7
Nitrogen dioxide (NO2),ppb,CD,317.0,East Flatbush (CD17),2008-12-01,25.1
Nitrogen dioxide (NO2),ppb,UHF42,307.0,Gramercy Park - Murray Hill,2008-12-01,43.3
Nitrogen dioxide (NO2),ppb,Borough,2.0,Brooklyn,2008-12-01,24.1
Fine particles (PM 2.5),mcg/m3,UHF34,102.0,Northeast Bronx,2008-12-01,10.7
Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,2008-12-01,11.6
Nitrogen dioxide (NO2),ppb,UHF42,107.0,Hunts Point - Mott Haven,2008-12-01,26.4
Fine particles (PM 2.5),mcg/m3,UHF34,402.0,West Queens,2008-12-01,11.0
Fine particles (PM 2.5),mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,2008-12-01,11.0
Fine particles (PM 2.5),mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),2008-12-01,11.9
Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,2008-12-01,9.7
Fine particles (PM 2.5),mcg/m3,UHF42,410.0,Rockaways,2008-12-01,8.8
Fine particles (PM 2.5),mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),2008-12-01,9.8
Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),2008-12-01,13.2
Fine particles (PM 2.5),mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),2008-12-01,10.0
Fine particles (PM 2.5),mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),2008-12-01,10.6
Fine particles (PM 2.5),mcg/m3,UHF42,403.0,Flushing - Clearview,2008-12-01,10.2
Fine particles (PM 2.5),mcg/m3,UHF34,503504.0,Southern SI,2008-12-01,9.8
Fine particles (PM 2.5),mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,2008-12-01,11.0
Fine particles (PM 2.5),mcg/m3,UHF42,211.0,Williamsburg - Bushwick,2008-12-01,11.4
Fine particles (PM 2.5),mcg/m3,UHF42,104.0,Pelham - Throgs Neck,2008-12-01,10.6
Nitrogen dioxide (NO2),ppb,UHF42,408.0,Jamaica,2008-12-01,22.3
Fine particles (PM 2.5),mcg/m3,UHF42,409.0,Southeast Queens,2008-12-01,9.4
Nitrogen dioxide (NO2),ppb,CD,412.0,Jamaica and Hollis (CD12),2008-12-01,22.3
Nitrogen dioxide (NO2),ppb,CD,212.0,Williamsbridge and Baychester (CD12),2008-12-01,22.1
Nitrogen dioxide (NO2),ppb,CD,210.0,Throgs Neck and Co-op City (CD10),2008-12-01,21.3
Nitrogen dioxide (NO2),ppb,UHF42,304.0,Upper West Side,2008-12-01,32.0
Fine particles (PM 2.5),mcg/m3,UHF42,104.0,Pelham - Throgs Neck,2008-12-01,13.3
Nitrogen dioxide (NO2),ppb,CD,414.0,Rockaway and Broad Channel (CD14),2008-12-01,14.6
Nitrogen dioxide (NO2),ppb,UHF42,209.0,Bensonhurst - Bay Ridge,2008-12-01,22.5
Nitrogen dioxide (NO2),ppb,UHF42,409.0,Southeast Queens,2008-12-01,19.9
Nitrogen dioxide (NO2),ppb,UHF42,410.0,Rockaways,2008-12-01,14.7
Nitrogen dioxide (NO2),ppb,UHF42,402.0,West Queens,2008-12-01,25.8
Nitrogen dioxide (NO2),ppb,UHF42,407.0,Southwest Queens,2008-12-01,22.9
Nitrogen dioxide (NO2),ppb,UHF42,407.0,Southwest Queens,2008-12-01,29.2
Nitrogen dioxide (NO2),ppb,UHF42,308.0,Greenwich Village - SoHo,2008-12-01,39.6
Nitrogen dioxide (NO2),ppb,UHF42,207.0,East Flatbush - Flatbush,2008-12-01,30.5
Fine particles (PM 2.5),mcg/m3,UHF42,305.0,Upper East Side,2008-12-01,12.9
Nitrogen dioxide (NO2),ppb,CD,303.0,Bedford Stuyvesant (CD3),2008-12-01,33.1
Nitrogen dioxide (NO2),ppb,CD,202.0,Hunts Point and Longwood (CD2),2008-12-01,26.1
Fine particles (PM 2.5),mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,2008-12-01,14.6
Nitrogen dioxide (NO2),ppb,UHF42,306.0,Chelsea - Clinton,2008-12-01,39.9
Nitrogen dioxide (NO2),ppb,UHF42,102.0,Northeast Bronx,2008-12-01,27.6
Nitrogen dioxide (NO2),ppb,UHF42,306.0,Chelsea - Clinton,2008-12-01,44.2
Nitrogen dioxide (NO2),ppb,UHF42,209.0,Bensonhurst - Bay Ridge,2008-12-01,27.3
Nitrogen dioxide (NO2),ppb,UHF42,401.0,Long Island City - Astoria,2008-12-01,31.4
Nitrogen dioxide (NO2),ppb,UHF42,201.0,Greenpoint,2008-12-01,32.5
Nitrogen dioxide (NO2),ppb,CD,412.0,Jamaica and Hollis (CD12),2008-12-01,28.5
Fine particles (PM 2.5),mcg/m3,UHF42,306.0,Chelsea - Clinton,2008-12-01,16.7
Fine particles (PM 2.5),mcg/m3,CD,209.0,Parkchester and Soundview (CD9),2008-12-01,10.8
Fine particles (PM 2.5),mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),2008-12-01,10.3
Fine particles (PM 2.5),mcg/m3,CD,209.0,Parkchester and Soundview (CD9),2008-12-01,13.7
Fine particles (PM 2.5),mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),2008-12-01,13.2
Nitrogen dioxide (NO2),ppb,CD,107.0,Upper West Side (CD7),2008-12-01,31.9
Nitrogen dioxide (NO2),ppb,UHF42,304.0,Upper West Side,2008-12-01,36.4
Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2008-12-01,14.7
Nitrogen dioxide (NO2),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),2008-12-01,32.4
Nitrogen dioxide (NO2),ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),2008-12-01,27.7
Nitrogen dioxide (NO2),ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2008-12-01,39.9
Nitrogen dioxide (NO2),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),2008-12-01,27.8
Fine particles (PM 2.5),mcg/m3,CD,305.0,East New York and Starrett City (CD5),2008-12-01,10.5
Nitrogen dioxide (NO2),ppb,Borough,3.0,Manhattan,2008-12-01,38.4
Fine particles (PM 2.5),mcg/m3,Borough,4.0,Queens,2008-12-01,10.1
Nitrogen dioxide (NO2),ppb,CD,202.0,Hunts Point and Longwood (CD2),2008-12-01,30.5
Nitrogen dioxide (NO2),ppb,CD,401.0,Long Island City and Astoria (CD1),2008-12-01,30.4
Nitrogen dioxide (NO2),ppb,CD,401.0,Long Island City and Astoria (CD1),2008-12-01,25.4
Nitrogen dioxide (NO2),ppb,UHF42,305.0,Upper East Side,2008-12-01,38.7
Nitrogen dioxide (NO2),ppb,UHF42,105.0,Crotona -Tremont,2008-12-01,32.5
Fine particles (PM 2.5),mcg/m3,UHF42,204.0,East New York,2008-12-01,12.9
Nitrogen dioxide (NO2),ppb,CD,107.0,Upper West Side (CD7),2008-12-01,36.4
Nitrogen dioxide (NO2),ppb,CD,414.0,Rockaway and Broad Channel (CD14),2008-12-01,20.9
Nitrogen dioxide (NO2),ppb,CD,307.0,Sunset Park (CD7),2008-12-01,30.5
Fine particles (PM 2.5),mcg/m3,UHF34,408.0,Jamaica,2008-12-01,12.7
Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,2008-12-01,31.1
Nitrogen dioxide (NO2),ppb,UHF42,202.0,Downtown - Heights - Slope,2008-12-01,28.4
Nitrogen dioxide (NO2),ppb,CD,316.0,Brownsville (CD16),2008-12-01,31.5
Nitrogen dioxide (NO2),ppb,UHF42,205.0,Sunset Park,2008-12-01,30.2
